java A1_G6_t1 ./database/groceries.csv 0.15
[soda] 0.17437722419928825
[60, 84, 74] 0.0106
[71, 85, 64] 0.0106
[89, 91, 41] 0.0106
[77, 60, 84] 0.0106
[82, 52, 87] 0.0106
[44, 82, 96] 0.0106
[55, 72, 95] 0.0106
[66, 81, 76] 0.0106
[57, 94, 73] 0.0106
[99, 85, 41] 0.0106
[88, 44, 95] 0.0106
[99, 58, 72] 0.0106
[66, 89, 75] 0.0106
[99, 35, 97] 0.0106
[88, 68, 76] 0.0106
[66, 89, 79] 0.0106
[67, 90, 72] 0.0106
[68, 93, 72] 0.0106
[89, 82, 65] 0.0106
[88, 89, 65] 0.0106
[99, 46, 98] 0.0106
[89, 78, 79] 0.0106
[80, 72, 85] 0.0106
[81, 61, 96] 0.0106
[91, 72, 76] 0.0106
[92, 72, 76] 0.0106
[82, 73, 87] 0.0106
[56, 91, 96] 0.0106
[83, 74, 86] 0.0106
[95, 73, 75] 0.0106
[78, 70, 96] 0.0106
[99, 85, 65] 0.0106
[66, 89, 98] 0.0106
[83, 72, 96] 0.0106
[94, 62, 96] 0.0106
[94, 73, 85] 0.0106
[93, 94, 65] 0.0106
[72, 85, 96] 0.0106
[72, 97, 87] 0.0106
[80, 83, 97] 0.0106
[92, 74, 97] 0.0106
[92, 98, 87] 0.0106
[100, 1, 35] 0.0106
[100, 5, 32] 0.0106
[100, 35, 6] 0.0106
[100, 5, 38] 0.0106
[100, 8, 40] 0.0106
[100, 45, 8] 0.0106
[100, 56, 5] 0.0106
[100, 5, 61] 0.0106
[100, 68, 6] 0.0106
[100, 5, 75] 0.0106
[100, 5, 76] 0.0106
[100, 1, 87] 0.0106
[100, 5, 91] 0.0106
[100, 27, 31] 0.0106
[12, 100, 49] 0.0106
[100, 47, 16] 0.0106
[45, 100, 26] 0.0106
[100, 26, 51] 0.0106
[100, 40, 51] 0.0106
[100, 51, 42] 0.0106
[100, 69, 39] 0.0106
[100, 48, 61] 0.0106
[100, 39, 72] 0.0106
[100, 37, 75] 0.0106
[100, 52, 64] 0.0106
[100, 74, 43] 0.0106
[100, 47, 76] 0.0106
[100, 51, 74] 0.0106
[66, 100, 61] 0.0106
[100, 47, 81] 0.0106
[100, 47, 83] 0.0106
[55, 100, 76] 0.0106
[100, 39, 94] 0.0106
[100, 70, 74] 0.0106
[100, 60, 84] 0.0106
[78, 100, 70] 0.0106
[100, 69, 92] 0.0106
[1, 14, 5] 0.0107
[2, 14, 6] 0.0107
[11, 4, 9] 0.0107
[23, 2, 4] 0.0107
[3, 25, 6] 0.0107
[1, 6, 30] 0.0107
[36, 4, 9] 0.0107
[1, 3, 48] 0.0107
[2, 47, 4] 0.0107
[2, 47, 5] 0.0107
[47, 5, 7] 0.0107
[47, 5, 8] 0.0107
[46, 7, 8] 0.0107
[2, 8, 62] 0.0107
[2, 8, 70] 0.0107
[77, 4, 9] 0.0107
[1, 5, 80] 0.0107
[1, 5, 97] 0.0107
[5, 8, 91] 0.0107
[14, 18, 7] 0.0107
[26, 9, 10] 0.0107
[5, 17, 28] 0.0107
[25, 16, 9] 0.0107
[25, 19, 9] 0.0107
[11, 9, 30] 0.0107
[1, 13, 37] 0.0107
[1, 14, 36] 0.0107
[24, 25, 9] 0.0107
[24, 6, 29] 0.0107
[16, 38, 9] 0.0107
[44, 4, 10] 0.0107
[3, 39, 20] 0.0107
[44, 14, 4] 0.0107
[45, 2, 15] 0.0107
[33, 4, 27] 0.0107
[2, 46, 16] 0.0107
[13, 48, 6] 0.0107
[13, 47, 8] 0.0107
[4, 40, 21] 0.0107
[24, 2, 40] 0.0107
[12, 1, 56] 0.0107
[13, 3, 53] 0.0107
[44, 1, 24] 0.0107
[56, 3, 10] 0.0107
[13, 3, 58] 0.0107
[46, 25, 3] 0.0107
[1, 47, 29] 0.0107
[28, 8, 43] 0.0107
[47, 5, 29] 0.0107
[35, 3, 41] 0.0107
[3, 38, 40] 0.0107
[3, 39, 40] 0.0107
[34, 3, 48] 0.0107
[56, 24, 6] 0.0107
[68, 14, 5] 0.0107
[24, 59, 5] 0.0107
[68, 15, 5] 0.0107
[69, 15, 5] 0.0107
[35, 48, 6] 0.0107
[1, 13, 75] 0.0107
[11, 3, 75] 0.0107
[22, 5, 62] 0.0107
[44, 5, 40] 0.0107
[34, 4, 52] 0.0107
[15, 5, 71] 0.0107
[36, 5, 50] 0.0107
[45, 5, 42] 0.0107
[68, 5, 20] 0.0107
[13, 5, 76] 0.0107
[23, 6, 65] 0.0107
[59, 5, 30] 0.0107
[23, 67, 6] 0.0107
[24, 68, 5] 0.0107
[11, 78, 9] 0.0107
[68, 5, 28] 0.0107
[46, 48, 8] 0.0107
[59, 5, 39] 0.0107
[68, 28, 8] 0.0107
[5, 40, 51] 0.0107
[56, 3, 40] 0.0107
[45, 1, 53] 0.0107
[3, 27, 71] 0.0107
[56, 4, 41] 0.0107
[2, 58, 42] 0.0107
[36, 5, 62] 0.0107
[5, 19, 80] 0.0107
[1, 58, 48] 0.0107
[17, 9, 82] 0.0107
[17, 9, 84] 0.0107
[68, 38, 5] 0.0107
[22, 1, 82] 0.0107
[45, 1, 61] 0.0107
[45, 1, 63] 0.0107
[9, 71, 30] 0.0107
[8, 40, 64] 0.0107
[3, 16, 94] 0.0107
[23, 8, 82] 0.0107
[58, 6, 50] 0.0107
[46, 9, 60] 0.0107
[15, 8, 92] 0.0107
[5, 39, 72] 0.0107
[5, 29, 83] 0.0107
[99, 12, 6] 0.0107
[45, 69, 4] 0.0107
[47, 8, 64] 0.0107
[1, 82, 30] 0.0107
[1, 82, 32] 0.0107
[5, 70, 41] 0.0107
[66, 3, 50] 0.0107
[56, 2, 62] 0.0107
[5, 40, 76] 0.0107
[45, 8, 70] 0.0107
[34, 3, 86] 0.0107
[36, 3, 85] 0.0107
[5, 32, 87] 0.0107
[38, 6, 82] 0.0107
[3, 27, 96] 0.0107
[24, 5, 98] 0.0107
[25, 9, 94] 0.0107
[56, 67, 9] 0.0107
[2, 91, 30] 0.0107
[4, 50, 74] 0.0107
[5, 50, 74] 0.0107
[3, 74, 53] 0.0107
[47, 3, 81] 0.0107
[34, 5, 93] 0.0107
[56, 3, 74] 0.0107
[8, 52, 74] 0.0107
[78, 5, 51] 0.0107
[89, 48, 4] 0.0107
[3, 70, 62] 0.0107
[3, 80, 52] 0.0107
[56, 2, 80] 0.0107
[5, 92, 41] 0.0107
[4, 62, 74] 0.0107
[4, 50, 86] 0.0107
[56, 1, 83] 0.0107
[45, 4, 92] 0.0107
[44, 5, 98] 0.0107
[58, 6, 84] 0.0107
[58, 9, 82] 0.0107
[88, 58, 6] 0.0107
[2, 70, 75] 0.0107
[56, 1, 96] 0.0107
[78, 5, 70] 0.0107
[89, 4, 62] 0.0107
[9, 72, 76] 0.0107
[68, 5, 85] 0.0107
[56, 4, 98] 0.0107
[69, 5, 87] 0.0107
[1, 82, 74] 0.0107
[1, 74, 86] 0.0107
[77, 88, 2] 0.0107
[1, 92, 73] 0.0107
[5, 92, 71] 0.0107
[4, 80, 87] 0.0107
[6, 80, 85] 0.0107
[89, 1, 82] 0.0107
[89, 2, 82] 0.0107
[88, 6, 81] 0.0107
[4, 94, 86] 0.0107
[5, 93, 95] 0.0107
[4, 92, 98] 0.0107
[5, 92, 98] 0.0107
[24, 14, 10] 0.0107
[14, 16, 52] 0.0107
[25, 18, 40] 0.0107
[11, 55, 17] 0.0107
[11, 47, 28] 0.0107
[18, 19, 51] 0.0107
[25, 48, 16] 0.0107
[58, 18, 19] 0.0107
[25, 40, 21] 0.0107
[24, 10, 54] 0.0107
[14, 37, 40] 0.0107
[36, 14, 42] 0.0107
[12, 19, 61] 0.0107
[25, 28, 40] 0.0107
[47, 38, 10] 0.0107
[18, 19, 62] 0.0107
[47, 16, 39] 0.0107
[41, 31, 21] 0.0107
[14, 52, 32] 0.0107
[55, 13, 31] 0.0107
[15, 27, 62] 0.0107
[47, 29, 30] 0.0107
[58, 39, 10] 0.0107
[24, 47, 38] 0.0107
[26, 40, 41] 0.0107
[16, 72, 20] 0.0107
[44, 25, 40] 0.0107
[13, 37, 61] 0.0107
[77, 24, 10] 0.0107
[11, 12, 89] 0.0107
[33, 35, 46] 0.0107
[34, 67, 13] 0.0107
[14, 48, 52] 0.0107
[13, 28, 73] 0.0107
[24, 13, 79] 0.0107
[68, 28, 21] 0.0107
[33, 47, 38] 0.0107
[56, 24, 38] 0.0107
[13, 58, 48] 0.0107
[13, 47, 59] 0.0107
[44, 59, 17] 0.0107
[18, 19, 86] 0.0107
[25, 41, 53] 0.0107
[36, 41, 42] 0.0107
[29, 73, 20] 0.0107
[55, 18, 51] 0.0107
[15, 17, 94] 0.0107
[78, 29, 20] 0.0107
[16, 17, 94] 0.0107
[46, 38, 43] 0.0107
[88, 23, 18] 0.0107
[55, 36, 38] 0.0107
[88, 25, 18] 0.0107
[68, 38, 28] 0.0107
[78, 39, 17] 0.0107
[37, 59, 38] 0.0107
[25, 82, 20] 0.0107
[56, 41, 31] 0.0107
[22, 34, 74] 0.0107
[17, 73, 41] 0.0107
[45, 16, 70] 0.0107
[24, 25, 83] 0.0107
[56, 46, 30] 0.0107
[45, 12, 75] 0.0107
[34, 13, 86] 0.0107
[35, 29, 70] 0.0107
[48, 10, 76] 0.0107
[12, 68, 54] 0.0107
[46, 14, 74] 0.0107
[11, 66, 58] 0.0107
[19, 74, 43] 0.0107
[24, 25, 87] 0.0107
[88, 17, 31] 0.0107
[78, 17, 41] 0.0107
[14, 27, 95] 0.0107
[88, 23, 25] 0.0107
[13, 59, 65] 0.0107
[57, 38, 43] 0.0107
[99, 24, 16] 0.0107
[34, 19, 86] 0.0107
[26, 49, 65] 0.0107
[40, 41, 53] 0.0107
[35, 51, 52] 0.0107
[58, 50, 30] 0.0107
[35, 62, 42] 0.0107
[33, 35, 71] 0.0107
[17, 70, 53] 0.0107
[44, 24, 72] 0.0107
[34, 56, 51] 0.0107
[17, 83, 41] 0.0107
[77, 54, 10] 0.0107
[45, 53, 43] 0.0107
[77, 24, 41] 0.0107
[12, 68, 62] 0.0107
[23, 38, 82] 0.0107
[23, 47, 73] 0.0107
[45, 24, 74] 0.0107
[24, 54, 65] 0.0107
[47, 16, 81] 0.0107
[28, 40, 76] 0.0107
[78, 36, 31] 0.0107
[77, 27, 41] 0.0107
[24, 25, 96] 0.0107
[58, 16, 71] 0.0107
[78, 47, 21] 0.0107
[88, 38, 20] 0.0107
[99, 24, 25] 0.0107
[89, 12, 47] 0.0107
[57, 13, 79] 0.0107
[66, 47, 38] 0.0107
[45, 47, 59] 0.0107
[89, 49, 16] 0.0107
[62, 52, 30] 0.0107
[84, 30, 32] 0.0107
[84, 31, 32] 0.0107
[13, 82, 53] 0.0107
[56, 40, 52] 0.0107
[13, 61, 75] 0.0107
[47, 72, 31] 0.0107
[44, 41, 65] 0.0107
[79, 41, 31] 0.0107
[16, 62, 73] 0.0107
[37, 40, 75] 0.0107
[48, 62, 42] 0.0107
[58, 16, 80] 0.0107
[23, 68, 64] 0.0107
[78, 17, 61] 0.0107
[77, 56, 24] 0.0107
[77, 12, 68] 0.0107
[56, 45, 57] 0.0107
[47, 38, 74] 0.0107
[47, 69, 43] 0.0107
[88, 58, 14] 0.0107
[52, 41, 64] 0.0107
[16, 81, 60] 0.0107
[44, 72, 41] 0.0107
[44, 33, 80] 0.0107
[33, 45, 80] 0.0107
[13, 92, 53] 0.0107
[56, 62, 41] 0.0107
[52, 64, 43] 0.0107
[24, 94, 41] 0.0107
[12, 62, 86] 0.0107
[14, 94, 52] 0.0107
[45, 52, 64] 0.0107
[14, 62, 85] 0.0107
[25, 84, 53] 0.0107
[45, 53, 64] 0.0107
[66, 14, 82] 0.0107
[44, 59, 60] 0.0107
[29, 92, 42] 0.0107
[44, 45, 74] 0.0107
[18, 80, 65] 0.0107
[66, 28, 71] 0.0107
[56, 13, 96] 0.0107
[77, 39, 50] 0.0107
[88, 14, 65] 0.0107
[56, 24, 87] 0.0107
[88, 34, 47] 0.0107
[89, 38, 42] 0.0107
[77, 19, 74] 0.0107
[56, 38, 76] 0.0107
[37, 38, 95] 0.0107
[34, 78, 59] 0.0107
[99, 57, 16] 0.0107
[88, 48, 37] 0.0107
[70, 40, 53] 0.0107
[51, 52, 64] 0.0107
[14, 70, 84] 0.0107
[56, 51, 62] 0.0107
[38, 91, 41] 0.0107
[35, 62, 73] 0.0107
[58, 70, 42] 0.0107
[27, 80, 64] 0.0107
[47, 60, 64] 0.0107
[67, 84, 21] 0.0107
[13, 84, 75] 0.0107
[12, 68, 93] 0.0107
[35, 69, 70] 0.0107
[34, 48, 92] 0.0107
[47, 39, 91] 0.0107
[24, 79, 74] 0.0107
[39, 40, 98] 0.0107
[47, 69, 62] 0.0107
[46, 37, 96] 0.0107
[78, 58, 43] 0.0107
[19, 85, 76] 0.0107
[89, 38, 53] 0.0107
[25, 59, 97] 0.0107
[44, 99, 38] 0.0107
[99, 58, 26] 0.0107
[56, 60, 62] 0.0107
[73, 41, 64] 0.0107
[44, 50, 84] 0.0107
[34, 81, 64] 0.0107
[23, 81, 75] 0.0107
[44, 62, 74] 0.0107
[40, 86, 54] 0.0107
[24, 60, 96] 0.0107
[44, 95, 42] 0.0107
[35, 73, 74] 0.0107
[29, 70, 84] 0.0107
[45, 64, 75] 0.0107
[24, 62, 98] 0.0107
[57, 41, 86] 0.0107
[45, 74, 65] 0.0107
[37, 73, 74] 0.0107
[45, 47, 93] 0.0107
[99, 16, 70] 0.0107
[47, 41, 98] 0.0107
[58, 47, 81] 0.0107
[45, 47, 95] 0.0107
[22, 69, 96] 0.0107
[46, 47, 94] 0.0107
[67, 46, 75] 0.0107
[56, 46, 87] 0.0107
[58, 36, 96] 0.0107
[46, 48, 98] 0.0107
[44, 82, 61] 0.0107
[52, 74, 64] 0.0107
[57, 80, 53] 0.0107
[35, 61, 94] 0.0107
[36, 92, 62] 0.0107
[35, 83, 73] 0.0107
[34, 82, 76] 0.0107
[78, 34, 80] 0.0107
[12, 95, 86] 0.0107
[53, 97, 43] 0.0107
[58, 82, 54] 0.0107
[79, 84, 31] 0.0107
[14, 83, 97] 0.0107
[27, 73, 95] 0.0107
[66, 59, 70] 0.0107
[35, 73, 87] 0.0107
[88, 68, 40] 0.0107
[89, 46, 61] 0.0107
[99, 26, 72] 0.0107
[59, 40, 98] 0.0107
[33, 79, 86] 0.0107
[89, 24, 85] 0.0107
[89, 28, 85] 0.0107
[70, 60, 62] 0.0107
[33, 80, 81] 0.0107
[94, 86, 20] 0.0107
[22, 82, 96] 0.0107
[73, 40, 87] 0.0107
[84, 30, 87] 0.0107
[34, 73, 95] 0.0107
[37, 91, 75] 0.0107
[37, 92, 74] 0.0107
[64, 86, 54] 0.0107
[45, 73, 86] 0.0107
[56, 95, 54] 0.0107
[45, 73, 87] 0.0107
[56, 59, 91] 0.0107
[39, 94, 73] 0.0107
[77, 78, 52] 0.0107
[99, 36, 72] 0.0107
[88, 36, 84] 0.0107
[79, 36, 93] 0.0107
[67, 56, 87] 0.0107
[78, 39, 94] 0.0107
[56, 69, 87] 0.0107
[89, 39, 85] 0.0107
[70, 93, 42] 0.0107
[92, 73, 41] 0.0107
[83, 73, 52] 0.0107
[70, 97, 42] 0.0107
[45, 92, 73] 0.0107
[62, 85, 64] 0.0107
[69, 92, 50] 0.0107
[73, 52, 87] 0.0107
[89, 82, 41] 0.0107
[66, 73, 74] 0.0107
[59, 91, 65] 0.0107
[99, 27, 90] 0.0107
[56, 65, 98] 0.0107
[59, 96, 65] 0.0107
[66, 56, 98] 0.0107
[56, 69, 96] 0.0107
[57, 69, 96] 0.0107
[80, 91, 43] 0.0107
[80, 73, 64] 0.0107
[79, 80, 62] 0.0107
[55, 94, 73] 0.0107
[95, 74, 53] 0.0107
[67, 81, 75] 0.0107
[85, 41, 98] 0.0107
[68, 95, 62] 0.0107
[99, 44, 83] 0.0107
[56, 72, 98] 0.0107
[79, 73, 74] 0.0107
[59, 91, 76] 0.0107
[81, 73, 74] 0.0107
[81, 85, 64] 0.0107
[57, 81, 94] 0.0107
[81, 75, 76] 0.0107
[91, 76, 65] 0.0107
[89, 60, 84] 0.0107
[68, 92, 75] 0.0107
[52, 87, 98] 0.0107
[79, 68, 94] 0.0107
[89, 68, 87] 0.0107
[81, 70, 83] 0.0107
[81, 82, 75] 0.0107
[91, 85, 65] 0.0107
[99, 83, 62] 0.0107
[99, 62, 85] 0.0107
[88, 62, 97] 0.0107
[92, 73, 87] 0.0107
[80, 74, 98] 0.0107
[72, 96, 87] 0.0107
[79, 80, 97] 0.0107
[80, 81, 94] 0.0107
[92, 94, 74] 0.0107
[88, 82, 97] 0.0107
[89, 94, 87] 0.0107
[90, 94, 85] 0.0107
[89, 90, 94] 0.0107
[89, 94, 98] 0.0107
[100, 3, 8] 0.0107
[11, 100, 6] 0.0107
[100, 16, 7] 0.0107
[100, 23, 6] 0.0107
[100, 35, 8] 0.0107
[100, 47, 4] 0.0107
[100, 59, 5] 0.0107
[100, 4, 76] 0.0107
[100, 4, 92] 0.0107
[99, 100, 5] 0.0107
[99, 100, 8] 0.0107
[100, 18, 19] 0.0107
[100, 26, 32] 0.0107
[100, 38, 29] 0.0107
[100, 28, 43] 0.0107
[44, 100, 28] 0.0107
[100, 37, 39] 0.0107
[100, 32, 43] 0.0107
[100, 26, 61] 0.0107
[44, 100, 47] 0.0107
[100, 35, 59] 0.0107
[100, 72, 20] 0.0107
[44, 100, 53] 0.0107
[55, 45, 100] 0.0107
[33, 100, 69] 0.0107
[56, 100, 46] 0.0107
[100, 47, 58] 0.0107
[100, 31, 76] 0.0107
[100, 13, 98] 0.0107
[100, 62, 54] 0.0107
[100, 36, 84] 0.0107
[100, 25, 96] 0.0107
[100, 27, 98] 0.0107
[100, 72, 54] 0.0107
[55, 100, 75] 0.0107
[100, 48, 85] 0.0107
[100, 68, 75] 0.0107
[100, 48, 98] 0.0107
[56, 100, 93] 0.0107
[100, 59, 94] 0.0107
[66, 89, 100] 0.0107
[100, 90, 74] 0.0107
[100, 91, 75] 0.0107
[100, 74, 98] 0.0107
[25, 4, 9] 0.0108
[48, 5, 6] 0.0108
[2, 58, 6] 0.0108
[3, 58, 8] 0.0108
[3, 5, 70] 0.0108
[4, 9, 74] 0.0108
[3, 4, 82] 0.0108
[3, 5, 85] 0.0108
[5, 8, 82] 0.0108
[3, 4, 92] 0.0108
[3, 8, 98] 0.0108
[99, 5, 8] 0.0108
[15, 27, 9] 0.0108
[34, 13, 6] 0.0108
[13, 3, 42] 0.0108
[1, 45, 14] 0.0108
[5, 19, 40] 0.0108
[5, 19, 42] 0.0108
[12, 47, 8] 0.0108
[47, 5, 17] 0.0108
[47, 5, 19] 0.0108
[1, 48, 20] 0.0108
[44, 23, 6] 0.0108
[25, 8, 40] 0.0108
[5, 18, 51] 0.0108
[33, 35, 6] 0.0108
[57, 14, 6] 0.0108
[59, 7, 19] 0.0108
[22, 3, 53] 0.0108
[22, 5, 51] 0.0108
[11, 5, 64] 0.0108
[56, 5, 20] 0.0108
[46, 3, 38] 0.0108
[44, 38, 7] 0.0108
[3, 58, 29] 0.0108
[12, 4, 70] 0.0108
[57, 3, 30] 0.0108
[2, 27, 62] 0.0108
[34, 56, 2] 0.0108
[11, 9, 73] 0.0108
[13, 2, 79] 0.0108
[1, 46, 47] 0.0108
[44, 47, 5] 0.0108
[11, 77, 9] 0.0108
[47, 7, 43] 0.0108
[1, 47, 49] 0.0108
[11, 3, 80] 0.0108
[7, 70, 20] 0.0108
[2, 25, 71] 0.0108
[56, 2, 40] 0.0108
[1, 37, 65] 0.0108
[48, 6, 52] 0.0108
[56, 47, 4] 0.0108
[16, 9, 82] 0.0108
[39, 7, 63] 0.0108
[45, 59, 7] 0.0108
[68, 5, 39] 0.0108
[4, 71, 31] 0.0108
[3, 41, 64] 0.0108
[3, 58, 50] 0.0108
[15, 5, 91] 0.0108
[13, 2, 96] 0.0108
[44, 4, 64] 0.0108
[77, 3, 32] 0.0108
[13, 6, 94] 0.0108
[33, 5, 75] 0.0108
[22, 5, 87] 0.0108
[44, 69, 4] 0.0108
[15, 8, 94] 0.0108
[77, 9, 32] 0.0108
[16, 9, 94] 0.0108
[46, 68, 5] 0.0108
[47, 69, 4] 0.0108
[39, 7, 74] 0.0108
[45, 69, 8] 0.0108
[1, 40, 75] 0.0108
[33, 4, 80] 0.0108
[22, 5, 92] 0.0108
[3, 30, 86] 0.0108
[88, 2, 30] 0.0108
[25, 3, 93] 0.0108
[34, 7, 80] 0.0108
[25, 3, 94] 0.0108
[1, 27, 96] 0.0108
[59, 7, 60] 0.0108
[5, 80, 40] 0.0108
[3, 72, 53] 0.0108
[44, 1, 83] 0.0108
[5, 60, 64] 0.0108
[89, 1, 40] 0.0108
[56, 4, 71] 0.0108
[77, 5, 50] 0.0108
[56, 1, 75] 0.0108
[5, 41, 87] 0.0108
[58, 6, 72] 0.0108
[49, 9, 82] 0.0108
[1, 62, 74] 0.0108
[5, 51, 84] 0.0108
[8, 61, 75] 0.0108
[67, 2, 75] 0.0108
[89, 5, 51] 0.0108
[1, 47, 97] 0.0108
[3, 48, 95] 0.0108
[47, 5, 94] 0.0108
[47, 7, 93] 0.0108
[9, 65, 76] 0.0108
[47, 9, 95] 0.0108
[79, 69, 6] 0.0108
[1, 80, 65] 0.0108
[5, 92, 53] 0.0108
[4, 62, 87] 0.0108
[5, 51, 97] 0.0108
[69, 4, 80] 0.0108
[78, 7, 73] 0.0108
[68, 4, 86] 0.0108
[59, 9, 94] 0.0108
[3, 92, 62] 0.0108
[5, 81, 75] 0.0108
[99, 1, 62] 0.0108
[5, 71, 87] 0.0108
[68, 3, 93] 0.0108
[89, 2, 74] 0.0108
[79, 3, 85] 0.0108
[4, 80, 84] 0.0108
[5, 80, 87] 0.0108
[8, 92, 74] 0.0108
[91, 8, 76] 0.0108
[7, 95, 74] 0.0108
[7, 82, 87] 0.0108
[8, 74, 98] 0.0108
[3, 94, 86] 0.0108
[8, 81, 94] 0.0108
[89, 7, 94] 0.0108
[6, 96, 98] 0.0108
[12, 14, 18] 0.0108
[11, 16, 17] 0.0108
[12, 23, 18] 0.0108
[24, 13, 28] 0.0108
[14, 38, 18] 0.0108
[45, 16, 20] 0.0108
[11, 47, 30] 0.0108
[25, 26, 40] 0.0108
[24, 29, 40] 0.0108
[33, 14, 47] 0.0108
[24, 29, 41] 0.0108
[56, 19, 20] 0.0108
[25, 17, 53] 0.0108
[34, 25, 38] 0.0108
[44, 24, 29] 0.0108
[23, 16, 60] 0.0108
[24, 25, 50] 0.0108
[15, 27, 60] 0.0108
[14, 49, 42] 0.0108
[24, 13, 68] 0.0108
[45, 19, 43] 0.0108
[12, 53, 43] 0.0108
[88, 14, 10] 0.0108
[16, 53, 43] 0.0108
[33, 27, 53] 0.0108
[25, 48, 40] 0.0108
[29, 20, 65] 0.0108
[13, 59, 42] 0.0108
[34, 19, 61] 0.0108
[47, 27, 41] 0.0108
[35, 29, 51] 0.0108
[24, 27, 64] 0.0108
[77, 25, 14] 0.0108
[25, 38, 53] 0.0108
[68, 38, 10] 0.0108
[17, 29, 73] 0.0108
[89, 17, 18] 0.0108
[24, 73, 20] 0.0108
[14, 94, 10] 0.0108
[23, 13, 83] 0.0108
[13, 68, 40] 0.0108
[33, 47, 41] 0.0108
[46, 25, 52] 0.0108
[22, 26, 75] 0.0108
[77, 12, 35] 0.0108
[48, 15, 61] 0.0108
[44, 13, 68] 0.0108
[16, 39, 72] 0.0108
[47, 38, 43] 0.0108
[34, 78, 17] 0.0108
[47, 59, 29] 0.0108
[62, 41, 20] 0.0108
[13, 80, 31] 0.0108
[40, 31, 53] 0.0108
[28, 60, 40] 0.0108
[33, 25, 71] 0.0108
[45, 12, 73] 0.0108
[14, 85, 32] 0.0108
[44, 45, 43] 0.0108
[24, 29, 80] 0.0108
[88, 25, 20] 0.0108
[34, 25, 74] 0.0108
[25, 15, 94] 0.0108
[13, 37, 85] 0.0108
[79, 25, 31] 0.0108
[45, 47, 43] 0.0108
[29, 31, 76] 0.0108
[25, 38, 74] 0.0108
[22, 19, 96] 0.0108
[14, 48, 75] 0.0108
[44, 78, 17] 0.0108
[45, 79, 15] 0.0108
[67, 26, 49] 0.0108
[58, 60, 20] 0.0108
[36, 94, 10] 0.0108
[44, 14, 82] 0.0108
[39, 92, 10] 0.0108
[44, 36, 62] 0.0108
[46, 13, 83] 0.0108
[44, 14, 85] 0.0108
[22, 28, 94] 0.0108
[77, 35, 32] 0.0108
[38, 64, 43] 0.0108
[47, 38, 60] 0.0108
[78, 17, 52] 0.0108
[37, 38, 73] 0.0108
[45, 89, 16] 0.0108
[26, 28, 97] 0.0108
[59, 19, 73] 0.0108
[68, 47, 38] 0.0108
[40, 84, 21] 0.0108
[73, 53, 20] 0.0108
[25, 60, 62] 0.0108
[33, 94, 20] 0.0108
[27, 91, 30] 0.0108
[14, 82, 52] 0.0108
[55, 73, 20] 0.0108
[23, 61, 65] 0.0108
[15, 92, 43] 0.0108
[44, 56, 50] 0.0108
[66, 11, 73] 0.0108
[46, 41, 64] 0.0108
[45, 15, 92] 0.0108
[35, 42, 75] 0.0108
[36, 30, 87] 0.0108
[88, 14, 52] 0.0108
[44, 11, 99] 0.0108
[13, 59, 83] 0.0108
[45, 47, 64] 0.0108
[47, 38, 72] 0.0108
[89, 28, 40] 0.0108
[78, 59, 21] 0.0108
[34, 78, 47] 0.0108
[44, 99, 16] 0.0108
[99, 45, 16] 0.0108
[56, 47, 59] 0.0108
[58, 29, 76] 0.0108
[89, 48, 29] 0.0108
[23, 70, 60] 0.0108
[62, 73, 20] 0.0108
[70, 20, 65] 0.0108
[37, 70, 53] 0.0108
[19, 81, 60] 0.0108
[57, 30, 74] 0.0108
[44, 58, 60] 0.0108
[56, 67, 41] 0.0108
[89, 25, 53] 0.0108
[57, 29, 83] 0.0108
[48, 39, 86] 0.0108
[45, 89, 39] 0.0108
[68, 47, 59] 0.0108
[60, 62, 43] 0.0108
[95, 41, 31] 0.0108
[13, 80, 75] 0.0108
[78, 70, 20] 0.0108
[40, 53, 75] 0.0108
[56, 40, 73] 0.0108
[45, 51, 73] 0.0108
[44, 52, 74] 0.0108
[36, 93, 42] 0.0108
[39, 91, 41] 0.0108
[78, 52, 42] 0.0108
[25, 94, 53] 0.0108
[89, 40, 43] 0.0108
[58, 25, 90] 0.0108
[44, 56, 73] 0.0108
[16, 72, 85] 0.0108
[46, 47, 81] 0.0108
[34, 47, 93] 0.0108
[44, 57, 74] 0.0108
[44, 89, 42] 0.0108
[66, 47, 62] 0.0108
[89, 34, 52] 0.0108
[78, 24, 74] 0.0108
[99, 36, 42] 0.0108
[68, 69, 40] 0.0108
[44, 56, 78] 0.0108
[67, 38, 73] 0.0108
[69, 59, 50] 0.0108
[66, 99, 14] 0.0108
[67, 39, 73] 0.0108
[77, 78, 24] 0.0108
[47, 38, 95] 0.0108
[78, 79, 25] 0.0108
[56, 29, 98] 0.0108
[44, 70, 60] 0.0108
[23, 60, 93] 0.0108
[68, 70, 40] 0.0108
[88, 70, 20] 0.0108
[62, 74, 43] 0.0108
[62, 52, 65] 0.0108
[46, 80, 53] 0.0108
[22, 84, 75] 0.0108
[35, 94, 52] 0.0108
[11, 89, 82] 0.0108
[44, 78, 60] 0.0108
[68, 94, 20] 0.0108
[16, 94, 73] 0.0108
[99, 24, 60] 0.0108
[99, 41, 43] 0.0108
[24, 74, 86] 0.0108
[34, 69, 81] 0.0108
[48, 61, 76] 0.0108
[58, 48, 80] 0.0108
[19, 94, 73] 0.0108
[79, 13, 94] 0.0108
[56, 49, 81] 0.0108
[67, 45, 74] 0.0108
[89, 12, 85] 0.0108
